CHROM,START,STOP,REGION,gene,RELATIVEPOS,LENGTH,ID
5,124025,124125,upstream,AT5G01300,5,100,2044
5,124104,124204,upstream,AT5G01310,9,100,2057
5,124125,124225,upstream,AT5G01300,4,100,2045
5,124204,124304,upstream,AT5G01310,10,100,2058
5,124225,124325,upstream,AT5G01300,3,100,2046
5,124304,124404,upstream,AT5G01310,11,100,2059
5,124325,124425,upstream,AT5G01300,2,100,2047
5,124404,124504,upstream,AT5G01310,12,100,2060
5,124425,124525,upstream,AT5G01300,1,100,2048
5,124504,124604,upstream,AT5G01310,13,100,2061
5,124604,124704,upstream,AT5G01310,14,100,2062
5,124704,124804,upstream,AT5G01310,15,100,2063
5,124804,124904,upstream,AT5G01310,16,100,2064
5,124904,125004,upstream,AT5G01310,17,100,2065
5,125004,125104,upstream,AT5G01310,18,100,2066
5,125104,125204,upstream,AT5G01310,19,100,2067
5,125204,125304,upstream,AT5G01310,20,100,2068
5,125304,125404,gene body,AT5G01310,21,100,2069
5,125404,125504,gene body,AT5G01310,22,100,2070
5,125504,125604,gene body,AT5G01310,22,100,2071
5,125604,125704,gene body,AT5G01310,23,100,2072
5,125704,125804,gene body,AT5G01310,23,100,2073
5,125804,125904,gene body,AT5G01310,24,100,2074
5,125904,126004,gene body,AT5G01310,24,100,2075
5,126004,126104,gene body,AT5G01310,25,100,2076
5,126104,126204,gene body,AT5G01310,25,100,2077
5,126204,126304,gene body,AT5G01310,26,100,2078
5,126304,126404,gene body,AT5G01310,26,100,2079
5,126404,126504,gene body,AT5G01310,27,100,2080
5,126504,126604,gene body,AT5G01310,28,100,2081
5,126604,126704,gene body,AT5G01310,28,100,2082
5,126704,126804,gene body,AT5G01310,29,100,2083
5,126804,126904,gene body,AT5G01310,29,100,2084
5,126904,127004,gene body,AT5G01310,30,100,2085
5,127004,127104,gene body,AT5G01310,30,100,2086
5,127104,127204,gene body,AT5G01310,31,100,2087
5,127204,127304,gene body,AT5G01310,31,100,2088
5,127302,127402,downstream,AT5G01320,60,100,2125
5,127304,127404,gene body,AT5G01310,32,100,2089
5,127402,127502,downstream,AT5G01320,59,100,2126
5,127404,127504,gene body,AT5G01310,32,100,2090
5,127502,127602,downstream,AT5G01320,58,100,2127
5,127504,127604,gene body,AT5G01310,33,100,2091
5,127602,127702,downstream,AT5G01320,57,100,2128
5,127604,127704,gene body,AT5G01310,33,100,2092
5,127702,127802,downstream,AT5G01320,56,100,2129
5,127704,127804,gene body,AT5G01310,34,100,2093
5,127802,127902,downstream,AT5G01320,55,100,2130
5,127804,127904,gene body,AT5G01310,35,100,2094
5,127902,128002,downstream,AT5G01320,54,100,2131
5,127904,128004,gene body,AT5G01310,35,100,2095
5,128002,128102,downstream,AT5G01320,53,100,2132
5,128004,128104,gene body,AT5G01310,36,100,2096
5,128102,128202,downstream,AT5G01320,52,100,2133
5,128104,128204,gene body,AT5G01310,36,100,2097
5,128202,128302,downstream,AT5G01320,51,100,2134
5,128204,128304,gene body,AT5G01310,37,100,2098
5,128302,128402,downstream,AT5G01320,50,100,2135
5,128304,128404,gene body,AT5G01310,37,100,2099
5,128402,128502,downstream,AT5G01320,49,100,2136
5,128404,128504,gene body,AT5G01310,38,100,2100
5,128502,128602,downstream,AT5G01320,48,100,2137
5,128504,128604,gene body,AT5G01310,38,100,2101
5,128602,128702,downstream,AT5G01320,47,100,2138
5,128604,128704,gene body,AT5G01310,39,100,2102
5,128702,128802,downstream,AT5G01320,46,100,2139
5,128704,128804,gene body,AT5G01310,39,100,2103
5,128802,128902,downstream,AT5G01320,45,100,2140
5,128804,128904,gene body,AT5G01310,40,100,2104
5,128902,129002,downstream,AT5G01320,44,100,2141
5,128960,129060,downstream,AT5G01310,41,100,2105
5,129002,129102,downstream,AT5G01320,43,100,2142
5,129060,129160,downstream,AT5G01310,42,100,2106
5,129102,129202,downstream,AT5G01320,42,100,2143
5,129160,129260,downstream,AT5G01310,43,100,2107
5,129202,129302,downstream,AT5G01320,41,100,2144
5,129260,129360,downstream,AT5G01310,44,100,2108
5,129302,129402,gene body,AT5G01320,40,100,2145
5,129360,129460,downstream,AT5G01310,45,100,2109
5,129402,129502,gene body,AT5G01320,39,100,2146
5,129460,129560,downstream,AT5G01310,46,100,2110
5,129502,129602,gene body,AT5G01320,38,100,2147
5,129560,129660,downstream,AT5G01310,47,100,2111
5,129602,129702,gene body,AT5G01320,37,100,2148
5,129660,129760,downstream,AT5G01310,48,100,2112
5,129702,129802,gene body,AT5G01320,37,100,2149
5,129760,129860,downstream,AT5G01310,49,100,2113
5,129802,129902,gene body,AT5G01320,36,100,2150
5,129860,129960,downstream,AT5G01310,50,100,2114
5,129902,130002,gene body,AT5G01320,35,100,2151
5,129960,130060,downstream,AT5G01310,51,100,2115
5,130002,130102,gene body,AT5G01320,34,100,2152
5,130060,130160,downstream,AT5G01310,52,100,2116
5,130102,130202,gene body,AT5G01320,33,100,2153
5,130160,130260,downstream,AT5G01310,53,100,2117
5,130202,130302,gene body,AT5G01320,32,100,2154
5,130260,130360,downstream,AT5G01310,54,100,2118
5,130302,130402,gene body,AT5G01320,31,100,2155
5,130319,130419,downstream,AT5G01330,60,100,2188
5,130360,130460,downstream,AT5G01310,55,100,2119
5,130402,130502,gene body,AT5G01320,30,100,2156
5,130419,130519,downstream,AT5G01330,59,100,2189
5,130460,130560,downstream,AT5G01310,56,100,2120
5,130502,130602,gene body,AT5G01320,30,100,2157
5,130519,130619,downstream,AT5G01330,58,100,2190
5,130560,130660,downstream,AT5G01310,57,100,2121
5,130602,130702,gene body,AT5G01320,29,100,2158
5,130619,130719,downstream,AT5G01330,57,100,2191
5,130660,130760,downstream,AT5G01310,58,100,2122
5,130702,130802,gene body,AT5G01320,28,100,2159
5,130719,130819,downstream,AT5G01330,56,100,2192
5,130760,130860,downstream,AT5G01310,59,100,2123
5,130802,130902,gene body,AT5G01320,27,100,2160
5,130819,130919,downstream,AT5G01330,55,100,2193
5,130860,130960,downstream,AT5G01310,60,100,2124
5,130902,131002,gene body,AT5G01320,26,100,2161
5,130919,131019,downstream,AT5G01330,54,100,2194
5,131002,131102,gene body,AT5G01320,25,100,2162
5,131019,131119,downstream,AT5G01330,53,100,2195
5,131102,131202,gene body,AT5G01320,24,100,2163
5,131119,131219,downstream,AT5G01330,52,100,2196
5,131202,131302,gene body,AT5G01320,24,100,2164
5,131219,131319,downstream,AT5G01330,51,100,2197
5,131302,131402,gene body,AT5G01320,23,100,2165
5,131319,131419,downstream,AT5G01330,50,100,2198
5,131402,131502,gene body,AT5G01320,22,100,2166
5,131419,131519,downstream,AT5G01330,49,100,2199
5,131502,131602,gene body,AT5G01320,21,100,2167
5,131519,131619,downstream,AT5G01330,48,100,2200
5,131619,131719,downstream,AT5G01330,47,100,2201
5,131625,131725,upstream,AT5G01320,20,100,2168
5,131719,131819,downstream,AT5G01330,46,100,2202
5,131725,131825,upstream,AT5G01320,19,100,2169
5,131819,131919,downstream,AT5G01330,45,100,2203
5,131825,131925,upstream,AT5G01320,18,100,2170
5,131919,132019,downstream,AT5G01330,44,100,2204
5,131925,132025,upstream,AT5G01320,17,100,2171
5,132019,132119,downstream,AT5G01330,43,100,2205
5,132025,132125,upstream,AT5G01320,16,100,2172
5,132119,132219,downstream,AT5G01330,42,100,2206
5,132125,132225,upstream,AT5G01320,15,100,2173
5,132219,132319,downstream,AT5G01330,41,100,2207
5,132225,132325,upstream,AT5G01320,14,100,2174
5,132319,132419,gene body,AT5G01330,40,100,2208
5,132325,132425,upstream,AT5G01320,13,100,2175
5,132419,132519,gene body,AT5G01330,39,100,2209
5,132425,132525,upstream,AT5G01320,12,100,2176
5,132519,132619,gene body,AT5G01330,38,100,2210
5,132525,132625,upstream,AT5G01320,11,100,2177
5,132619,132719,gene body,AT5G01330,38,100,2211
5,132625,132725,upstream,AT5G01320,10,100,2178
5,132719,132819,gene body,AT5G01330,37,100,2212
5,132725,132825,upstream,AT5G01320,9,100,2179
5,132819,132919,gene body,AT5G01330,36,100,2213
5,132825,132925,upstream,AT5G01320,8,100,2180
5,132919,133019,gene body,AT5G01330,35,100,2214
5,132925,133025,upstream,AT5G01320,7,100,2181
5,133019,133119,gene body,AT5G01330,34,100,2215
5,133025,133125,upstream,AT5G01320,6,100,2182
5,133119,133219,gene body,AT5G01330,34,100,2216
5,133125,133225,upstream,AT5G01320,5,100,2183
5,133219,133319,gene body,AT5G01330,33,100,2217
5,133225,133325,upstream,AT5G01320,4,100,2184
5,133319,133419,gene body,AT5G01330,32,100,2218
5,133325,133425,upstream,AT5G01320,3,100,2185
5,133419,133519,gene body,AT5G01330,31,100,2219
5,133425,133525,upstream,AT5G01320,2,100,2186
5,133519,133619,gene body,AT5G01330,30,100,2220
5,133525,133625,upstream,AT5G01320,1,100,2187
5,133619,133719,gene body,AT5G01330,30,100,2221
5,133719,133819,gene body,AT5G01330,29,100,2222
5,133819,133919,gene body,AT5G01330,28,100,2223
5,133919,134019,gene body,AT5G01330,27,100,2224
5,134019,134119,gene body,AT5G01330,27,100,2225
5,134119,134219,gene body,AT5G01330,26,100,2226
5,134219,134319,gene body,AT5G01330,25,100,2227
5,134319,134419,gene body,AT5G01330,24,100,2228
5,134419,134519,gene body,AT5G01330,23,100,2229
5,134519,134619,gene body,AT5G01330,23,100,2230
5,134619,134719,gene body,AT5G01330,22,100,2231
5,134719,134819,gene body,AT5G01330,21,100,2232
5,134862,134962,upstream,AT5G01330,20,100,2233
5,134962,135062,upstream,AT5G01330,19,100,2234
5,135062,135162,upstream,AT5G01330,18,100,2235
5,135162,135262,upstream,AT5G01330,17,100,2236
5,135262,135362,upstream,AT5G01330,16,100,2237
5,135362,135462,upstream,AT5G01330,15,100,2238
5,135462,135562,upstream,AT5G01330,14,100,2239
5,135562,135662,upstream,AT5G01330,13,100,2240
5,135662,135762,upstream,AT5G01330,12,100,2241
5,135762,135862,upstream,AT5G01330,11,100,2242
5,135862,135962,upstream,AT5G01330,10,100,2243
5,135962,136062,upstream,AT5G01330,9,100,2244
5,136062,136162,upstream,AT5G01330,8,100,2245
5,136162,136262,upstream,AT5G01330,7,100,2246
5,136262,136362,upstream,AT5G01330,6,100,2247
5,136362,136462,upstream,AT5G01330,5,100,2248
5,136462,136562,upstream,AT5G01330,4,100,2249
5,136562,136662,upstream,AT5G01330,3,100,2250
5,136662,136762,upstream,AT5G01330,2,100,2251
5,136762,136862,upstream,AT5G01330,1,100,2252
5,141055,141155,downstream,AT5G01340,60,100,2253
5,141155,141255,downstream,AT5G01340,59,100,2254
5,141255,141355,downstream,AT5G01340,58,100,2255
5,141355,141455,downstream,AT5G01340,57,100,2256
5,141455,141555,downstream,AT5G01340,56,100,2257
5,141555,141655,downstream,AT5G01340,55,100,2258
5,141655,141755,downstream,AT5G01340,54,100,2259
5,141755,141855,downstream,AT5G01340,53,100,2260
5,141855,141955,downstream,AT5G01340,52,100,2261
5,141955,142055,downstream,AT5G01340,51,100,2262
5,142055,142155,downstream,AT5G01340,50,100,2263
5,142155,142255,downstream,AT5G01340,49,100,2264
5,142255,142355,downstream,AT5G01340,48,100,2265
5,142355,142455,downstream,AT5G01340,47,100,2266
5,142455,142555,downstream,AT5G01340,46,100,2267
5,142555,142655,downstream,AT5G01340,45,100,2268
5,142655,142755,downstream,AT5G01340,44,100,2269
5,142755,142855,downstream,AT5G01340,43,100,2270
5,142855,142955,downstream,AT5G01340,42,100,2271
5,142955,143055,downstream,AT5G01340,41,100,2272
5,143055,143155,gene body,AT5G01340,40,100,2273
5,143155,143255,gene body,AT5G01340,39,100,2274
5,143255,143355,gene body,AT5G01340,37,100,2275
5,143355,143455,gene body,AT5G01340,36,100,2276
5,143455,143555,gene body,AT5G01340,35,100,2277
5,143555,143655,gene body,AT5G01340,34,100,2278
5,143636,143736,downstream,AT5G01350,60,100,2309
5,143655,143755,gene body,AT5G01340,32,100,2279
5,143736,143836,downstream,AT5G01350,59,100,2310
5,143755,143855,gene body,AT5G01340,31,100,2280
5,143836,143936,downstream,AT5G01350,58,100,2311
5,143855,143955,gene body,AT5G01340,30,100,2281
5,143936,144036,downstream,AT5G01350,57,100,2312
5,143955,144055,gene body,AT5G01340,29,100,2282
5,144036,144136,downstream,AT5G01350,56,100,2313
5,144055,144155,gene body,AT5G01340,27,100,2283
5,144136,144236,downstream,AT5G01350,55,100,2314
5,144155,144255,gene body,AT5G01340,26,100,2284
5,144236,144336,downstream,AT5G01350,54,100,2315
5,144255,144355,gene body,AT5G01340,25,100,2285
5,144336,144436,downstream,AT5G01350,53,100,2316
5,144355,144455,gene body,AT5G01340,24,100,2286
5,144436,144536,downstream,AT5G01350,52,100,2317
5,144455,144555,gene body,AT5G01340,22,100,2287
5,144536,144636,downstream,AT5G01350,51,100,2318
5,144555,144655,gene body,AT5G01340,21,100,2288
5,144636,144736,downstream,AT5G01350,50,100,2319
5,144720,144820,upstream,AT5G01340,20,100,2289
5,144736,144836,downstream,AT5G01350,49,100,2320
5,144820,144920,upstream,AT5G01340,19,100,2290
5,144836,144936,downstream,AT5G01350,48,100,2321
5,144920,145020,upstream,AT5G01340,18,100,2291
5,144936,145036,downstream,AT5G01350,47,100,2322
5,145020,145120,upstream,AT5G01340,17,100,2292
5,145036,145136,downstream,AT5G01350,46,100,2323
5,145120,145220,upstream,AT5G01340,16,100,2293
5,145136,145236,downstream,AT5G01350,45,100,2324
5,145220,145320,upstream,AT5G01340,15,100,2294
5,145236,145336,downstream,AT5G01350,44,100,2325
5,145320,145420,upstream,AT5G01340,14,100,2295
5,145336,145436,downstream,AT5G01350,43,100,2326
5,145420,145520,upstream,AT5G01340,13,100,2296
5,145436,145536,downstream,AT5G01350,42,100,2327
5,145482,145582,downstream,AT5G01360,60,100,2364
5,145520,145620,upstream,AT5G01340,12,100,2297
5,145536,145636,downstream,AT5G01350,41,100,2328
5,145582,145682,downstream,AT5G01360,59,100,2365
5,145620,145720,upstream,AT5G01340,11,100,2298
5,145636,145736,gene body,AT5G01350,40,100,2329
5,145682,145782,downstream,AT5G01360,58,100,2366
5,145720,145820,upstream,AT5G01340,10,100,2299
5,145736,145836,gene body,AT5G01350,39,100,2330
5,145782,145882,downstream,AT5G01360,57,100,2367
5,145820,145920,upstream,AT5G01340,9,100,2300
5,145836,145936,gene body,AT5G01350,37,100,2331
5,145882,145982,downstream,AT5G01360,56,100,2368
5,145920,146020,upstream,AT5G01340,8,100,2301
5,145936,146036,gene body,AT5G01350,36,100,2332
5,145982,146082,downstream,AT5G01360,55,100,2369
5,146020,146120,upstream,AT5G01340,7,100,2302
5,146036,146136,gene body,AT5G01350,35,100,2333
5,146082,146182,downstream,AT5G01360,54,100,2370
5,146120,146220,upstream,AT5G01340,6,100,2303
5,146136,146236,gene body,AT5G01350,33,100,2334
5,146182,146282,downstream,AT5G01360,53,100,2371
5,146220,146320,upstream,AT5G01340,5,100,2304
5,146236,146336,gene body,AT5G01350,32,100,2335
5,146282,146382,downstream,AT5G01360,52,100,2372
5,146320,146420,upstream,AT5G01340,4,100,2305
5,146336,146436,gene body,AT5G01350,30,100,2336
5,146382,146482,downstream,AT5G01360,51,100,2373
5,146420,146520,upstream,AT5G01340,3,100,2306
5,146436,146536,gene body,AT5G01350,29,100,2337
5,146482,146582,downstream,AT5G01360,50,100,2374
5,146520,146620,upstream,AT5G01340,2,100,2307
5,146536,146636,gene body,AT5G01350,28,100,2338
5,146582,146682,downstream,AT5G01360,49,100,2375
5,146620,146720,upstream,AT5G01340,1,100,2308
5,146636,146736,gene body,AT5G01350,26,100,2339
5,146682,146782,downstream,AT5G01360,48,100,2376
5,146736,146836,gene body,AT5G01350,25,100,2340
5,146782,146882,downstream,AT5G01360,47,100,2377
5,146836,146936,gene body,AT5G01350,24,100,2341
5,146882,146982,downstream,AT5G01360,46,100,2378
5,146936,147036,gene body,AT5G01350,22,100,2342
5,146982,147082,downstream,AT5G01360,45,100,2379
5,147036,147136,gene body,AT5G01350,21,100,2343
5,147082,147182,downstream,AT5G01360,44,100,2380
5,147182,147282,downstream,AT5G01360,43,100,2381
5,147200,147300,upstream,AT5G01350,20,100,2344
5,147282,147382,downstream,AT5G01360,42,100,2382
5,147300,147400,upstream,AT5G01350,19,100,2345
5,147382,147482,downstream,AT5G01360,41,100,2383
5,147400,147500,upstream,AT5G01350,18,100,2346
5,147482,147582,gene body,AT5G01360,40,100,2384
5,147500,147600,upstream,AT5G01350,17,100,2347
5,147582,147682,gene body,AT5G01360,39,100,2385
5,147600,147700,upstream,AT5G01350,16,100,2348
5,147682,147782,gene body,AT5G01360,38,100,2386
5,147700,147800,upstream,AT5G01350,15,100,2349
5,147782,147882,gene body,AT5G01360,37,100,2387
5,147800,147900,upstream,AT5G01350,14,100,2350
5,147882,147982,gene body,AT5G01360,36,100,2388
5,147900,148000,upstream,AT5G01350,13,100,2351
5,147982,148082,gene body,AT5G01360,34,100,2389
5,148000,148100,upstream,AT5G01350,12,100,2352
5,148082,148182,gene body,AT5G01360,33,100,2390
5,148100,148200,upstream,AT5G01350,11,100,2353
5,148182,148282,gene body,AT5G01360,32,100,2391
5,148200,148300,upstream,AT5G01350,10,100,2354
5,148282,148382,gene body,AT5G01360,31,100,2392
5,148300,148400,upstream,AT5G01350,9,100,2355
5,148382,148482,gene body,AT5G01360,30,100,2393
5,148400,148500,upstream,AT5G01350,8,100,2356
5,148482,148582,gene body,AT5G01360,29,100,2394
5,148500,148600,upstream,AT5G01350,7,100,2357
5,148582,148682,gene body,AT5G01360,28,100,2395
5,148600,148700,upstream,AT5G01350,6,100,2358
5,148682,148782,gene body,AT5G01360,27,100,2396
5,148700,148800,upstream,AT5G01350,5,100,2359
5,148782,148882,gene body,AT5G01360,25,100,2397
5,148800,148900,upstream,AT5G01350,4,100,2360
5,148882,148982,gene body,AT5G01360,24,100,2398
5,148900,149000,upstream,AT5G01350,3,100,2361
5,148982,149082,gene body,AT5G01360,23,100,2399
5,149000,149100,upstream,AT5G01350,2,100,2362
5,149082,149182,gene body,AT5G01360,22,100,2400
5,149100,149200,upstream,AT5G01350,1,100,2363
5,149182,149282,gene body,AT5G01360,21,100,2401
5,149367,149467,upstream,AT5G01360,20,100,2402
5,149467,149567,upstream,AT5G01360,19,100,2403
5,149567,149667,upstream,AT5G01360,18,100,2404
5,149667,149767,upstream,AT5G01360,17,100,2405
5,149767,149867,upstream,AT5G01360,16,100,2406
5,149867,149967,upstream,AT5G01360,15,100,2407
5,149967,150067,upstream,AT5G01360,14,100,2408
5,150067,150167,upstream,AT5G01360,13,100,2409
5,150167,150267,upstream,AT5G01360,12,100,2410
5,150267,150367,upstream,AT5G01360,11,100,2411
5,150367,150467,upstream,AT5G01360,10,100,2412
5,150467,150567,upstream,AT5G01360,9,100,2413
5,150530,150630,upstream,AT5G01370,1,100,2422
5,150567,150667,upstream,AT5G01360,8,100,2414
5,150630,150730,upstream,AT5G01370,2,100,2423
5,150667,150767,upstream,AT5G01360,7,100,2415
5,150730,150830,upstream,AT5G01370,3,100,2424
5,150767,150867,upstream,AT5G01360,6,100,2416
5,150830,150930,upstream,AT5G01370,4,100,2425
5,150867,150967,upstream,AT5G01360,5,100,2417
5,150930,151030,upstream,AT5G01370,5,100,2426
5,150967,151067,upstream,AT5G01360,4,100,2418
5,151030,151130,upstream,AT5G01370,6,100,2427
5,151067,151167,upstream,AT5G01360,3,100,2419
5,151130,151230,upstream,AT5G01370,7,100,2428
5,151167,151267,upstream,AT5G01360,2,100,2420
5,151230,151330,upstream,AT5G01370,8,100,2429
5,151267,151367,upstream,AT5G01360,1,100,2421
5,151330,151430,upstream,AT5G01370,9,100,2430
5,151430,151530,upstream,AT5G01370,10,100,2431
5,151530,151630,upstream,AT5G01370,11,100,2432
5,151630,151730,upstream,AT5G01370,12,100,2433
5,151730,151830,upstream,AT5G01370,13,100,2434
5,151830,151930,upstream,AT5G01370,14,100,2435
5,151930,152030,upstream,AT5G01370,15,100,2436
5,152030,152130,upstream,AT5G01370,16,100,2437
5,152130,152230,upstream,AT5G01370,17,100,2438
5,152230,152330,upstream,AT5G01370,18,100,2439
5,152330,152430,upstream,AT5G01370,19,100,2440
5,152430,152530,upstream,AT5G01370,20,100,2441
5,152530,152630,gene body,AT5G01370,21,100,2442
5,152630,152730,gene body,AT5G01370,22,100,2443
5,152730,152830,gene body,AT5G01370,23,100,2444
5,152830,152930,gene body,AT5G01370,24,100,2445
5,152930,153030,gene body,AT5G01370,25,100,2446
5,153030,153130,gene body,AT5G01370,26,100,2447
5,153130,153230,gene body,AT5G01370,27,100,2448
5,153230,153330,gene body,AT5G01370,28,100,2449
5,153330,153430,gene body,AT5G01370,29,100,2450
5,153430,153530,gene body,AT5G01370,30,100,2451
5,153530,153630,gene body,AT5G01370,32,100,2452
5,153630,153730,gene body,AT5G01370,33,100,2453
5,153639,153739,downstream,AT5G01380,60,100,2481
5,153730,153830,gene body,AT5G01370,34,100,2454
5,153739,153839,downstream,AT5G01380,59,100,2482
5,153830,153930,gene body,AT5G01370,35,100,2455
5,153839,153939,downstream,AT5G01380,58,100,2483
5,153930,154030,gene body,AT5G01370,36,100,2456
5,153939,154039,downstream,AT5G01380,57,100,2484
